"DATETIME","ROWID","CURRENT_AMP","VOLTAGE_VOLT","POWER_KW","PANELTEMPERATURE_C","INVERTER_TEMPERATURE_C","AMBIENTTEMPERATURE_C","GLOBALTILTEDIRRADIANCE_WM2","GLOBALHORIZONTALIRRADIANCE_WM2","MODULE_ALL_TOTALPOWER_KW"
2021-06-08-21.45.00.000000,3417,0.0,0.0,0.0,26.1,25.36,23.4,0.0,0.0,0.0
2021-06-08-21.50.00.000000,3418,0.0,0.0,0.0,25.9,25.1,23.1,0.0,0.0,0.0
2021-06-08-21.55.00.000000,3419,0.0,0.0,0.0,25.6,24.83,22.8,0.0,0.0,0.0
2021-06-08-22.00.00.000000,3420,0.0,0.0,0.0,24.9,24.19,22.1,0.0,0.0,0.0
2021-06-08-22.05.00.000000,3421,0.0,0.0,0.0,24.9,24.17,22.1,0.0,0.0,0.0
2021-06-08-22.10.00.000000,3422,0.0,0.0,0.0,24.9,24.15,22.1,0.0,0.0,0.0
2021-06-08-22.15.00.000000,3423,0.0,0.0,0.0,24.9,24.13,22.0,0.0,0.0,0.0
2021-06-08-22.20.00.000000,3424,0.0,0.0,0.0,24.9,24.12,22.0,0.0,0.0,0.0
2021-06-08-22.25.00.000000,3425,0.0,0.0,0.0,24.8,24.1,22.0,0.0,0.0,0.0
2021-06-08-22.30.00.000000,3426,0.0,0.0,0.0,24.8,24.08,22.0,0.0,0.0,0.0
2021-06-08-22.35.00.000000,3427,0.0,0.0,0.0,24.8,24.06,21.9,0.0,0.0,0.0
2021-06-08-22.40.00.000000,3428,0.0,0.0,0.0,24.8,24.04,21.9,0.0,0.0,0.0
2021-06-08-22.45.00.000000,3429,0.0,0.0,0.0,24.8,24.02,21.9,0.0,0.0,0.0
2021-06-08-22.50.00.000000,3430,0.0,0.0,0.0,24.7,24.0,21.9,0.0,0.0,0.0
2021-06-08-22.55.00.000000,3431,0.0,0.0,0.0,24.7,23.98,21.9,0.0,0.0,0.0
2021-06-08-23.00.00.000000,3432,0.0,0.0,0.0,24.7,23.96,21.8,0.0,0.0,0.0
2021-06-08-23.05.00.000000,3433,0.0,0.0,0.0,24.7,23.94,21.8,0.0,0.0,0.0
2021-06-08-23.10.00.000000,3434,0.0,0.0,0.0,24.7,23.91,21.8,0.0,0.0,0.0
2021-06-08-23.15.00.000000,3435,0.0,0.0,0.0,24.6,23.89,21.7,0.0,0.0,0.0
2021-06-08-23.20.00.000000,3436,0.0,0.0,0.0,24.6,23.86,21.7,0.0,0.0,0.0
2021-06-08-23.25.00.000000,3437,0.0,0.0,0.0,24.6,23.83,21.7,0.0,0.0,0.0
2021-06-08-23.30.00.000000,3438,0.0,0.0,0.0,24.5,23.81,21.7,0.0,0.0,0.0
2021-06-08-23.35.00.000000,3439,0.0,0.0,0.0,24.5,23.78,21.6,0.0,0.0,0.0
2021-06-08-23.40.00.000000,3440,0.0,0.0,0.0,24.5,23.76,21.6,0.0,0.0,0.0
2021-06-08-23.45.00.000000,3441,0.0,0.0,0.0,24.5,23.73,21.6,0.0,0.0,0.0
2021-06-08-23.50.00.000000,3442,0.0,0.0,0.0,24.4,23.7,21.5,0.0,0.0,0.0
2021-06-08-23.55.00.000000,3443,0.0,0.0,0.0,24.4,23.68,21.5,0.0,0.0,0.0
2021-06-09-00.00.00.000000,3444,0.0,0.0,0.0,24.4,23.65,21.5,0.0,0.0,0.0
2021-06-09-00.05.00.000000,3445,0.0,0.0,0.0,24.4,23.67,21.5,0.0,0.0,0.0
2021-06-09-00.10.00.000000,3446,0.0,0.0,0.0,24.4,23.69,21.5,0.0,0.0,0.0
2021-06-09-00.15.00.000000,3447,0.0,0.0,0.0,24.4,23.72,21.6,0.0,0.0,0.0
2021-06-09-00.20.00.000000,3448,0.0,0.0,0.0,24.5,23.74,21.6,0.0,0.0,0.0
2021-06-09-00.25.00.000000,3449,0.0,0.0,0.0,24.5,23.76,21.6,0.0,0.0,0.0
2021-06-09-00.30.00.000000,3450,0.0,0.0,0.0,24.5,23.78,21.6,0.0,0.0,0.0
2021-06-09-00.35.00.000000,3451,0.0,0.0,0.0,24.5,23.8,21.6,0.0,0.0,0.0
2021-06-09-00.40.00.000000,3452,0.0,0.0,0.0,24.6,23.82,21.7,0.0,0.0,0.0
2021-06-09-00.45.00.000000,3453,0.0,0.0,0.0,24.6,23.84,21.7,0.0,0.0,0.0
2021-06-09-00.50.00.000000,3454,0.0,0.0,0.0,24.6,23.86,21.7,0.0,0.0,0.0
2021-06-09-00.55.00.000000,3455,0.0,0.0,0.0,24.6,23.88,21.7,0.0,0.0,0.0
2021-06-09-01.00.00.000000,3456,0.0,0.0,0.0,24.6,23.9,21.8,0.0,0.0,0.0
2021-06-09-01.05.00.000000,3457,0.0,0.0,0.0,25.1,24.32,22.2,0.0,0.0,0.0
2021-06-09-01.10.00.000000,3458,0.0,0.0,0.0,25.1,24.34,22.3,0.0,0.0,0.0
2021-06-09-01.15.00.000000,3459,0.0,0.0,0.0,25.1,24.37,22.3,0.0,0.0,0.0
2021-06-09-01.20.00.000000,3460,0.0,0.0,0.0,25.1,24.39,22.3,0.0,0.0,0.0
2021-06-09-01.25.00.000000,3461,0.0,0.0,0.0,25.2,24.42,22.4,0.0,0.0,0.0
2021-06-09-01.30.00.000000,3462,0.0,0.0,0.0,25.2,24.44,22.4,0.0,0.0,0.0
2021-06-09-01.35.00.000000,3463,0.0,0.0,0.0,25.2,24.47,22.4,0.0,0.0,0.0
2021-06-09-01.40.00.000000,3464,0.0,0.0,0.0,25.2,24.49,22.4,0.0,0.0,0.0
2021-06-09-01.45.00.000000,3465,0.0,0.0,0.0,25.3,24.52,22.5,0.0,0.0,0.0
2021-06-09-01.50.00.000000,3466,0.0,0.0,0.0,25.3,24.54,22.5,0.0,0.0,0.0
2021-06-09-01.55.00.000000,3467,0.0,0.0,0.0,25.3,24.56,22.5,0.0,0.0,0.0
2021-06-09-02.00.00.000000,3468,0.0,0.0,0.0,25.3,24.59,22.6,0.0,0.0,0.0
2021-06-09-02.05.00.000000,3469,0.0,0.0,0.0,25.4,24.64,22.6,0.0,0.0,0.0
2021-06-09-02.10.00.000000,3470,0.0,0.0,0.0,25.5,24.69,22.7,0.0,0.0,0.0
2021-06-09-02.15.00.000000,3471,0.0,0.0,0.0,25.5,24.74,22.7,0.0,0.0,0.0
2021-06-09-02.20.00.000000,3472,0.0,0.0,0.0,25.6,24.79,22.8,0.0,0.0,0.0
2021-06-09-02.25.00.000000,3473,0.0,0.0,0.0,25.6,24.84,22.8,0.0,0.0,0.0
2021-06-09-02.30.00.000000,3474,0.0,0.0,0.0,25.7,24.89,22.9,0.0,0.0,0.0
2021-06-09-02.35.00.000000,3475,0.0,0.0,0.0,25.7,24.95,23.0,0.0,0.0,0.0
2021-06-09-02.40.00.000000,3476,0.0,0.0,0.0,25.8,25.0,23.0,0.0,0.0,0.0
2021-06-09-02.45.00.000000,3477,0.0,0.0,0.0,25.8,25.05,23.1,0.0,0.0,0.0
2021-06-09-02.50.00.000000,3478,0.0,0.0,0.0,25.9,25.1,23.1,0.0,0.0,0.0
2021-06-09-02.55.00.000000,3479,0.0,0.0,0.0,25.9,25.15,23.2,0.0,0.0,0.0
2021-06-09-03.00.00.000000,3480,0.0,0.0,0.0,26.0,25.2,23.3,0.0,0.0,0.0
2021-06-09-03.05.00.000000,3481,0.0,0.0,0.0,26.1,25.33,23.4,0.0,0.0,0.0
2021-06-09-03.10.00.000000,3482,0.0,0.0,0.0,26.2,25.46,23.6,0.0,0.0,0.0
2021-06-09-03.15.00.000000,3483,0.0,0.0,0.0,26.4,25.59,23.7,0.0,0.0,0.0
2021-06-09-03.20.00.000000,3484,0.0,0.0,0.0,26.5,25.72,23.8,0.0,0.0,0.0
2021-06-09-03.25.00.000000,3485,0.0,0.0,0.0,26.6,25.85,24.0,0.0,0.0,0.0
2021-06-09-03.30.00.000000,3486,0.0,0.0,0.0,26.8,25.98,24.1,0.0,0.0,0.0
2021-06-09-03.35.00.000000,3487,0.0,0.0,0.0,26.9,26.11,24.3,0.0,0.0,0.0
2021-06-09-03.40.00.000000,3488,0.0,0.0,0.0,27.0,26.24,24.4,0.0,0.0,0.0
2021-06-09-03.45.00.000000,3489,0.0,0.0,0.0,27.2,26.37,24.6,0.0,0.0,0.0
2021-06-09-03.50.00.000000,3490,0.0,0.0,0.0,27.3,26.5,24.7,0.0,0.0,0.0
2021-06-09-03.55.00.000000,3491,0.0,0.0,0.0,27.5,26.63,24.9,0.0,0.0,0.0
2021-06-09-04.00.00.000000,3492,0.0,0.0,0.0,27.6,26.76,25.0,0.0,0.0,0.0
2021-06-09-04.05.00.000000,3493,0.0,0.0,0.0,27.7,26.85,25.1,0.0,0.0,0.0
2021-06-09-04.10.00.000000,3494,0.0,0.0,0.0,27.8,26.94,25.2,0.0,0.0,0.0
2021-06-09-04.15.00.000000,3495,0.0,0.0,0.0,27.9,27.03,25.3,0.0,0.0,0.0
2021-06-09-04.20.00.000000,3496,0.0,0.0,0.0,28.0,27.12,25.5,0.0,0.0,0.0
2021-06-09-04.25.00.000000,3497,0.0,0.0,0.0,28.1,27.21,25.6,0.0,0.0,0.0
2021-06-09-04.30.00.000000,3498,0.0,0.0,0.0,28.1,27.3,25.7,0.0,0.0,0.0
2021-06-09-04.35.00.000000,3499,0.0,0.0,0.0,28.2,27.39,25.8,0.0,0.0,0.0
2021-06-09-04.40.00.000000,3500,0.0,0.0,0.0,28.3,27.48,25.9,0.0,0.0,0.0
2021-06-09-04.45.00.000000,3501,0.0,0.0,0.0,28.4,27.57,26.0,0.0,0.0,0.0
2021-06-09-04.50.00.000000,3502,0.0,0.0,0.0,28.5,27.66,26.1,0.0,0.0,0.0
2021-06-09-04.55.00.000000,3503,0.0,0.0,0.0,28.6,27.76,26.2,0.0,0.0,0.0
2021-06-09-05.00.00.000000,3504,0.0,0.0,0.0,28.7,27.85,26.3,0.0,0.0,0.0
2021-06-09-05.05.00.000000,3505,0.0,0.0,0.0,29.0,28.09,26.6,0.0,0.0,0.0
2021-06-09-05.10.00.000000,3506,0.0,0.0,0.0,29.2,28.34,26.9,0.0,0.0,0.0
2021-06-09-05.15.00.000000,3507,0.0,0.0,0.0,29.5,28.59,27.1,0.0,0.0,0.0
2021-06-09-05.20.00.000000,3508,0.0,0.0,0.0,29.7,28.84,27.4,0.0,0.0,0.0
2021-06-09-05.25.00.000000,3509,0.0,0.0,0.0,30.0,29.09,27.7,0.0,0.0,0.0
2021-06-09-05.30.00.000000,3510,0.0,0.0,0.0,30.2,29.33,28.0,0.0,0.0,0.0
2021-06-09-05.35.00.000000,3511,0.0,0.0,0.0,30.5,29.58,28.3,0.0,0.0,0.0
2021-06-09-05.40.00.000000,3512,0.0,0.0,0.0,30.8,29.83,28.6,0.0,0.0,0.0
2021-06-09-05.45.00.000000,3513,0.0,0.0,0.0,31.0,30.08,28.8,0.0,0.0,0.0
2021-06-09-05.50.00.000000,3514,0.0,0.0,0.0,31.3,30.33,29.1,0.0,0.0,0.0
2021-06-09-05.55.00.000000,3515,0.0,0.0,0.0,31.5,30.58,29.4,0.0,0.0,0.0
2021-06-09-06.00.00.000000,3516,0.0,0.0,0.0,31.8,30.82,29.7,0.0,0.0,0.0
2021-06-09-06.05.00.000000,3517,0.0,0.0,0.0,32.0,31.02,29.9,0.0,0.0,0.0
2021-06-09-06.10.00.000000,3518,0.0,0.0,0.0,32.2,31.22,30.1,0.0,0.0,0.0
2021-06-09-06.15.00.000000,3519,0.0,0.0,0.0,32.4,31.41,30.4,0.0,0.0,0.0
2021-06-09-06.20.00.000000,3520,0.0,0.0,0.0,32.6,31.61,30.6,0.0,0.0,0.0
2021-06-09-06.25.00.000000,3521,0.0,0.0,0.0,32.8,31.81,30.8,0.0,0.0,0.0
2021-06-09-06.30.00.000000,3522,0.0,0.0,0.0,33.0,32.0,31.0,0.0,0.0,0.0
2021-06-09-06.35.00.000000,3523,0.0,0.0,0.0,33.2,32.2,31.3,0.0,0.0,0.0
2021-06-09-06.40.00.000000,3524,0.0,0.0,0.0,33.4,32.39,31.5,0.0,0.0,0.0
2021-06-09-06.45.00.000000,3525,0.0,0.0,0.0,33.6,32.59,31.7,0.0,0.0,0.0
2021-06-09-06.50.00.000000,3526,0.0,0.0,0.0,33.8,32.79,31.9,0.0,0.0,0.0
2021-06-09-06.55.00.000000,3527,0.0,0.0,0.0,34.0,32.98,32.2,0.0,0.0,0.0
2021-06-09-07.00.00.000000,3528,0.0,0.0,0.0,34.2,33.18,32.4,0.0,0.0,0.0
2021-06-09-07.05.00.000000,3529,0.0,0.0,0.0,34.4,33.39,32.6,0.0,0.0,0.0
2021-06-09-07.10.00.000000,3530,0.0,0.0,0.0,34.6,33.61,32.9,0.0,0.0,0.0
2021-06-09-07.15.00.000000,3531,38.9,604.0,27.1,36.1,41.55,35.2,72.9,88.7,182.18
2021-06-09-07.20.00.000000,3532,42.8,605.3,29.9,36.6,42.04,35.2,79.7,94.9,200.93
2021-06-09-07.25.00.000000,3533,48.9,606.8,33.8,36.6,42.12,35.4,89.2,108.2,227.51
2021-06-09-07.30.00.000000,3534,56.7,611.7,39.7,36.7,42.24,35.6,103.1,126.0,267.1
2021-06-09-07.35.00.000000,3535,67.6,616.7,47.8,36.9,42.48,35.6,122.7,148.2,321.73
2021-06-09-07.40.00.000000,3536,89.8,624.4,65.6,37.2,42.76,35.7,151.1,160.2,441.65
2021-06-09-07.45.00.000000,3537,110.0,630.2,80.4,37.5,43.14,35.8,182.4,177.7,541.55
2021-06-09-07.50.00.000000,3538,185.7,634.2,135.7,38.0,43.72,35.5,321.4,215.1,914.06
2021-06-09-07.55.00.000000,3539,272.7,632.4,196.3,39.0,44.86,35.3,512.9,536.5,1321.67
2021-06-09-08.00.00.000000,3540,324.0,625.0,234.7,40.4,46.49,35.2,642.6,804.9,1580.65
2021-06-09-08.05.00.000000,3541,353.2,621.4,253.4,42.1,48.4,35.8,725.7,804.9,1706.37
2021-06-09-08.10.00.000000,3542,309.4,615.8,219.9,43.7,50.28,36.6,627.2,751.7,1481.18
2021-06-09-08.15.00.000000,3543,267.4,616.2,187.3,44.9,51.69,37.6,506.9,0.0,1261.39
2021-06-09-08.20.00.000000,3544,186.4,619.2,130.2,45.8,52.71,38.7,328.8,329.6,877.21
2021-06-09-08.25.00.000000,3545,177.4,628.2,127.4,46.3,53.26,39.2,311.9,320.9,858.27
2021-06-09-08.30.00.000000,3546,251.4,639.9,185.7,47.2,54.25,39.2,531.9,489.4,1251.0
2021-06-09-08.35.00.000000,3547,334.3,640.5,245.7,48.2,55.48,39.3,736.1,887.1,1654.86
2021-06-09-08.40.00.000000,3548,392.3,637.9,285.8,49.6,57.05,39.8,898.4,987.5,1925.48
2021-06-09-08.45.00.000000,3549,377.5,620.0,267.7,50.7,58.29,41.5,791.7,986.7,1803.7
2021-06-09-08.50.00.000000,3550,378.3,618.5,267.2,51.1,58.76,43.5,801.4,991.3,1800.46
2021-06-09-08.55.00.000000,3551,377.7,619.4,267.1,51.2,58.83,45.5,816.5,1035.7,1799.47
2021-06-09-09.00.00.000000,3552,387.3,617.3,270.7,51.2,58.88,46.6,888.9,1035.7,1823.9
2021-06-09-09.05.00.000000,3553,330.2,603.8,226.7,51.0,58.68,47.0,722.1,1035.7,1527.97
2021-06-09-09.10.00.000000,3554,282.7,596.8,189.4,50.4,58.0,46.1,587.6,378.1,1276.44
2021-06-09-09.15.00.000000,3555,256.4,605.5,178.9,49.5,56.89,45.4,553.8,405.9,1205.59
2021-05-29-17.20.00.000000,484,351.5,596.2,235.1,52.2,60.05,46.7,544.2,826.4,1371.94
2021-05-29-17.25.00.000000,485,224.4,598.6,151.4,51.4,59.09,46.5,353.5,248.3,883.63
2021-05-29-17.30.00.000000,486,102.9,600.6,69.2,50.1,57.6,45.8,162.8,133.8,403.64
2021-05-29-17.35.00.000000,487,70.8,596.9,47.8,48.5,55.72,44.9,108.7,126.7,278.79
2021-05-29-17.40.00.000000,488,66.1,595.3,44.5,46.8,53.83,44.1,100.0,117.3,259.59
2021-05-29-17.45.00.000000,489,57.8,592.3,38.7,45.3,52.08,43.4,87.4,102.9,226.1
2021-05-29-17.50.00.000000,490,54.5,591.3,36.6,44.6,51.29,43.0,83.3,98.2,213.62
2021-05-29-17.55.00.000000,491,50.6,590.0,34.0,44.1,50.72,42.6,77.9,91.8,198.68
2021-05-29-18.00.00.000000,492,0.0,0.0,0.0,35.2,34.14,39.0,0.0,0.0,0.0
2021-05-29-18.05.00.000000,493,0.0,0.0,0.0,34.9,33.86,38.7,0.0,0.0,0.0
2021-05-29-18.10.00.000000,494,0.0,0.0,0.0,34.6,33.58,38.4,0.0,0.0,0.0
2021-05-29-18.15.00.000000,495,0.0,0.0,0.0,34.3,33.31,38.0,0.0,0.0,0.0
2021-05-29-18.20.00.000000,496,0.0,0.0,0.0,34.1,33.03,37.7,0.0,0.0,0.0
2021-05-29-18.25.00.000000,497,0.0,0.0,0.0,33.8,32.75,37.4,0.0,0.0,0.0
2021-05-29-18.30.00.000000,498,0.0,0.0,0.0,33.5,32.48,37.1,0.0,0.0,0.0
2021-05-29-18.35.00.000000,499,0.0,0.0,0.0,33.2,32.2,36.8,0.0,0.0,0.0
2021-05-29-18.40.00.000000,500,0.0,0.0,0.0,32.9,31.93,36.5,0.0,0.0,0.0
2021-05-29-18.45.00.000000,501,0.0,0.0,0.0,32.6,31.65,36.1,0.0,0.0,0.0
2021-05-29-18.50.00.000000,502,0.0,0.0,0.0,32.3,31.37,35.8,0.0,0.0,0.0
2021-05-29-18.55.00.000000,503,0.0,0.0,0.0,32.1,31.1,35.5,0.0,0.0,0.0
2021-05-29-19.00.00.000000,504,0.0,0.0,0.0,31.8,30.82,35.2,0.0,0.0,0.0
2021-05-29-19.05.00.000000,505,0.0,0.0,0.0,31.5,30.57,34.9,0.0,0.0,0.0
2021-05-29-19.10.00.000000,506,0.0,0.0,0.0,37.0,35.91,41.0,0.0,0.0,0.0
2021-05-29-19.15.00.000000,507,0.0,0.0,0.0,36.4,35.27,40.3,0.0,0.0,0.0
2021-05-29-19.20.00.000000,508,0.0,0.0,0.0,35.7,34.62,39.5,0.0,0.0,0.0
2021-05-29-19.25.00.000000,509,0.0,0.0,0.0,35.0,33.98,38.8,0.0,0.0,0.0
2021-05-29-19.30.00.000000,510,0.0,0.0,0.0,34.4,33.33,38.1,0.0,0.0,0.0
2021-05-29-19.35.00.000000,511,0.0,0.0,0.0,33.7,32.68,37.3,0.0,0.0,0.0
2021-05-29-19.40.00.000000,512,0.0,0.0,0.0,33.0,32.04,36.6,0.0,0.0,0.0
2021-05-29-19.45.00.000000,513,0.0,0.0,0.0,32.4,31.39,35.8,0.0,0.0,0.0
2021-05-29-19.50.00.000000,514,0.0,0.0,0.0,31.7,30.75,35.1,0.0,0.0,0.0
2021-05-29-19.55.00.000000,515,0.0,0.0,0.0,31.0,30.1,34.4,0.0,0.0,0.0
2021-05-29-20.00.00.000000,516,0.0,0.0,0.0,30.4,29.45,33.6,0.0,0.0,0.0
2021-05-29-20.05.00.000000,517,0.0,0.0,0.0,30.3,29.35,33.5,0.0,0.0,0.0
2021-05-29-20.10.00.000000,518,0.0,0.0,0.0,27.2,26.37,30.1,0.0,0.0,0.0
2021-05-29-20.15.00.000000,519,0.0,0.0,0.0,26.8,26.02,29.7,0.0,0.0,0.0
2021-05-29-20.20.00.000000,520,0.0,0.0,0.0,26.5,25.67,29.3,0.0,0.0,0.0
2021-05-29-20.25.00.000000,521,0.0,0.0,0.0,26.1,25.33,28.9,0.0,0.0,0.0
2021-05-29-20.30.00.000000,522,0.0,0.0,0.0,25.7,24.98,28.5,0.0,0.0,0.0
2021-05-29-20.35.00.000000,523,0.0,0.0,0.0,25.4,24.63,28.1,0.0,0.0,0.0
2021-05-29-20.40.00.000000,524,0.0,0.0,0.0,25.0,24.28,27.7,0.0,0.0,0.0
2021-05-29-20.45.00.000000,525,0.0,0.0,0.0,24.7,23.93,27.3,0.0,0.0,0.0
2021-05-29-20.50.00.000000,526,0.0,0.0,0.0,24.3,23.58,26.9,0.0,0.0,0.0
2021-05-29-20.55.00.000000,527,0.0,0.0,0.0,23.9,23.23,26.5,0.0,0.0,0.0
2021-05-29-21.00.00.000000,528,0.0,0.0,0.0,23.6,22.88,26.1,0.0,0.0,0.0
2021-05-29-21.05.00.000000,529,0.0,0.0,0.0,23.3,22.61,25.8,0.0,0.0,0.0
2021-05-29-21.10.00.000000,530,0.0,0.0,0.0,23.0,22.35,25.5,0.0,0.0,0.0
2021-05-29-21.15.00.000000,531,0.0,0.0,0.0,22.8,22.08,25.2,0.0,0.0,0.0
2021-05-29-21.20.00.000000,532,0.0,0.0,0.0,22.5,21.82,24.9,0.0,0.0,0.0
2021-05-29-21.25.00.000000,533,0.0,0.0,0.0,22.2,21.55,24.6,0.0,0.0,0.0
2021-05-29-21.30.00.000000,534,0.0,0.0,0.0,21.9,21.29,24.3,0.0,0.0,0.0
2021-05-29-21.35.00.000000,535,0.0,0.0,0.0,21.7,21.02,24.0,0.0,0.0,0.0
2021-05-29-21.40.00.000000,536,0.0,0.0,0.0,21.4,20.76,23.7,0.0,0.0,0.0
2021-05-29-21.45.00.000000,537,0.0,0.0,0.0,21.1,20.49,23.4,0.0,0.0,0.0
2021-05-29-21.50.00.000000,538,0.0,0.0,0.0,20.9,20.23,23.1,0.0,0.0,0.0
2021-05-29-21.55.00.000000,539,0.0,0.0,0.0,20.6,19.96,22.8,0.0,0.0,0.0
2021-05-29-22.00.00.000000,540,0.0,0.0,0.0,19.9,19.32,22.0,0.0,0.0,0.0
2021-05-29-22.05.00.000000,541,0.0,0.0,0.0,19.9,19.3,22.0,0.0,0.0,0.0
2021-05-29-22.10.00.000000,542,0.0,0.0,0.0,19.9,19.28,22.0,0.0,0.0,0.0
2021-05-29-22.15.00.000000,543,0.0,0.0,0.0,19.9,19.26,22.0,0.0,0.0,0.0
2021-05-29-22.20.00.000000,544,0.0,0.0,0.0,19.8,19.25,21.9,0.0,0.0,0.0
2021-05-29-22.25.00.000000,545,0.0,0.0,0.0,19.8,19.23,21.9,0.0,0.0,0.0
2021-05-29-22.30.00.000000,546,0.0,0.0,0.0,19.8,19.21,21.9,0.0,0.0,0.0
2021-05-29-22.35.00.000000,547,0.0,0.0,0.0,19.8,19.19,21.9,0.0,0.0,0.0
2021-05-29-22.40.00.000000,548,0.0,0.0,0.0,19.8,19.17,21.8,0.0,0.0,0.0
2021-05-29-22.45.00.000000,549,0.0,0.0,0.0,19.7,19.15,21.8,0.0,0.0,0.0
2021-05-29-22.50.00.000000,550,0.0,0.0,0.0,19.7,19.13,21.8,0.0,0.0,0.0
2021-05-29-22.55.00.000000,551,0.0,0.0,0.0,19.7,19.11,21.8,0.0,0.0,0.0
2021-05-29-23.00.00.000000,552,0.0,0.0,0.0,19.7,19.09,21.8,0.0,0.0,0.0
2021-05-29-23.05.00.000000,553,0.0,0.0,0.0,19.7,19.07,21.7,0.0,0.0,0.0
2021-05-29-23.10.00.000000,554,0.0,0.0,0.0,19.6,19.04,21.7,0.0,0.0,0.0
2021-05-29-23.15.00.000000,555,0.0,0.0,0.0,19.6,19.02,21.7,0.0,0.0,0.0
2021-05-29-23.20.00.000000,556,0.0,0.0,0.0,19.6,18.99,21.6,0.0,0.0,0.0
2021-05-29-23.25.00.000000,557,0.0,0.0,0.0,19.6,18.97,21.6,0.0,0.0,0.0
2021-05-29-23.30.00.000000,558,0.0,0.0,0.0,19.5,18.94,21.6,0.0,0.0,0.0
2021-05-29-23.35.00.000000,559,0.0,0.0,0.0,19.5,18.91,21.6,0.0,0.0,0.0
2021-05-29-23.40.00.000000,560,0.0,0.0,0.0,19.5,18.89,21.5,0.0,0.0,0.0
2021-05-29-23.45.00.000000,561,0.0,0.0,0.0,19.4,18.86,21.5,0.0,0.0,0.0
2021-05-29-23.50.00.000000,562,0.0,0.0,0.0,19.4,18.84,21.5,0.0,0.0,0.0
2021-05-29-23.55.00.000000,563,0.0,0.0,0.0,19.4,18.81,21.4,0.0,0.0,0.0
2021-05-30-00.00.00.000000,564,0.0,0.0,0.0,19.4,18.78,21.4,0.0,0.0,0.0
2021-05-30-00.05.00.000000,565,0.0,0.0,0.0,19.4,18.8,21.4,0.0,0.0,0.0
2021-05-30-00.10.00.000000,566,0.0,0.0,0.0,19.4,18.83,21.5,0.0,0.0,0.0
2021-05-30-00.15.00.000000,567,0.0,0.0,0.0,19.4,18.85,21.5,0.0,0.0,0.0
2021-05-30-00.20.00.000000,568,0.0,0.0,0.0,19.5,18.87,21.5,0.0,0.0,0.0
2021-05-30-00.25.00.000000,569,0.0,0.0,0.0,19.5,18.89,21.5,0.0,0.0,0.0
2021-05-30-00.30.00.000000,570,0.0,0.0,0.0,19.5,18.91,21.5,0.0,0.0,0.0
2021-05-30-00.35.00.000000,571,0.0,0.0,0.0,19.5,18.93,21.6,0.0,0.0,0.0
2021-05-30-00.40.00.000000,572,0.0,0.0,0.0,19.5,18.95,21.6,0.0,0.0,0.0
2021-05-30-00.45.00.000000,573,0.0,0.0,0.0,19.6,18.97,21.6,0.0,0.0,0.0
2021-05-30-00.50.00.000000,574,0.0,0.0,0.0,19.6,18.99,21.6,0.0,0.0,0.0
2021-05-30-00.55.00.000000,575,0.0,0.0,0.0,19.6,19.01,21.7,0.0,0.0,0.0
2021-05-30-01.00.00.000000,576,0.0,0.0,0.0,19.6,19.03,21.7,0.0,0.0,0.0
2021-05-30-01.05.00.000000,577,0.0,0.0,0.0,20.2,19.56,22.3,0.0,0.0,0.0
2021-05-30-01.10.00.000000,578,0.0,0.0,0.0,20.2,19.58,22.3,0.0,0.0,0.0
2021-05-30-01.15.00.000000,579,0.0,0.0,0.0,20.2,19.6,22.3,0.0,0.0,0.0
2021-05-30-01.20.00.000000,580,0.0,0.0,0.0,20.2,19.63,22.4,0.0,0.0,0.0
2021-05-30-01.25.00.000000,581,0.0,0.0,0.0,20.3,19.65,22.4,0.0,0.0,0.0
2021-05-30-01.30.00.000000,582,0.0,0.0,0.0,20.3,19.68,22.4,0.0,0.0,0.0
2021-05-30-01.35.00.000000,583,0.0,0.0,0.0,20.3,19.7,22.5,0.0,0.0,0.0
2021-05-30-01.40.00.000000,584,0.0,0.0,0.0,20.3,19.73,22.5,0.0,0.0,0.0
2021-05-30-01.45.00.000000,585,0.0,0.0,0.0,20.4,19.75,22.5,0.0,0.0,0.0
2021-05-30-01.50.00.000000,586,0.0,0.0,0.0,20.4,19.78,22.5,0.0,0.0,0.0
2021-05-30-01.55.00.000000,587,0.0,0.0,0.0,20.4,19.8,22.6,0.0,0.0,0.0
2021-05-30-02.00.00.000000,588,0.0,0.0,0.0,20.4,19.82,22.6,0.0,0.0,0.0
2021-05-30-02.05.00.000000,589,0.0,0.0,0.0,20.5,19.88,22.7,0.0,0.0,0.0
2021-05-30-02.10.00.000000,590,0.0,0.0,0.0,20.5,19.93,22.7,0.0,0.0,0.0
2021-05-30-02.15.00.000000,591,0.0,0.0,0.0,20.6,19.98,22.8,0.0,0.0,0.0
2021-05-30-02.20.00.000000,592,0.0,0.0,0.0,20.6,20.03,22.8,0.0,0.0,0.0
2021-05-30-02.25.00.000000,593,0.0,0.0,0.0,20.7,20.08,22.9,0.0,0.0,0.0
2021-05-30-02.30.00.000000,594,0.0,0.0,0.0,20.8,20.13,22.9,0.0,0.0,0.0
2021-05-30-02.35.00.000000,595,0.0,0.0,0.0,20.8,20.18,23.0,0.0,0.0,0.0
2021-05-30-02.40.00.000000,596,0.0,0.0,0.0,20.9,20.23,23.1,0.0,0.0,0.0
2021-05-30-02.45.00.000000,597,0.0,0.0,0.0,20.9,20.28,23.1,0.0,0.0,0.0
