"DATETIME","ROWID","CURRENT_AMP","VOLTAGE_VOLT","POWER_KW","PANELTEMPERATURE_C","INVERTER_TEMPERATURE_C","AMBIENTTEMPERATURE_C","GLOBALTILTEDIRRADIANCE_WM2","GLOBALHORIZONTALIRRADIANCE_WM2","MODULE_ALL_TOTALPOWER_KW"
2021-07-04-22.25.00.000000,10913,0.0,0.0,0.0,25.6,24.88,22.9,0.0,0.0,0.0
2021-07-04-22.30.00.000000,10914,0.0,0.0,0.0,25.6,24.86,22.9,0.0,0.0,0.0
2021-07-04-22.35.00.000000,10915,0.0,0.0,0.0,25.6,24.84,22.9,0.0,0.0,0.0
2021-07-04-22.40.00.000000,10916,0.0,0.0,0.0,25.6,24.82,22.8,0.0,0.0,0.0
2021-07-04-22.45.00.000000,10917,0.0,0.0,0.0,25.6,24.8,22.8,0.0,0.0,0.0
2021-07-04-22.50.00.000000,10918,0.0,0.0,0.0,25.5,24.78,22.8,0.0,0.0,0.0
2021-07-04-22.55.00.000000,10919,0.0,0.0,0.0,25.5,24.76,22.8,0.0,0.0,0.0
2021-07-04-23.00.00.000000,10920,0.0,0.0,0.0,25.5,24.75,22.7,0.0,0.0,0.0
2021-07-04-23.05.00.000000,10921,0.0,0.0,0.0,25.5,24.72,22.7,0.0,0.0,0.0
2021-07-04-23.10.00.000000,10922,0.0,0.0,0.0,25.5,24.69,22.7,0.0,0.0,0.0
2021-07-04-23.15.00.000000,10923,0.0,0.0,0.0,25.4,24.67,22.7,0.0,0.0,0.0
2021-07-04-23.20.00.000000,10924,0.0,0.0,0.0,25.4,24.64,22.6,0.0,0.0,0.0
2021-07-04-23.25.00.000000,10925,0.0,0.0,0.0,25.4,24.62,22.6,0.0,0.0,0.0
2021-07-04-23.30.00.000000,10926,0.0,0.0,0.0,25.4,24.59,22.6,0.0,0.0,0.0
2021-07-04-23.35.00.000000,10927,0.0,0.0,0.0,25.3,24.56,22.5,0.0,0.0,0.0
2021-07-04-23.40.00.000000,10928,0.0,0.0,0.0,25.3,24.54,22.5,0.0,0.0,0.0
2021-07-04-23.45.00.000000,10929,0.0,0.0,0.0,25.3,24.51,22.5,0.0,0.0,0.0
2021-07-04-23.50.00.000000,10930,0.0,0.0,0.0,25.2,24.49,22.4,0.0,0.0,0.0
2021-07-04-23.55.00.000000,10931,0.0,0.0,0.0,25.2,24.46,22.4,0.0,0.0,0.0
2021-07-05-00.00.00.000000,10932,0.0,0.0,0.0,25.2,24.43,22.4,0.0,0.0,0.0
2021-07-05-00.05.00.000000,10933,0.0,0.0,0.0,25.2,24.46,22.4,0.0,0.0,0.0
2021-07-05-00.10.00.000000,10934,0.0,0.0,0.0,25.2,24.48,22.4,0.0,0.0,0.0
2021-07-05-00.15.00.000000,10935,0.0,0.0,0.0,25.3,24.5,22.5,0.0,0.0,0.0
2021-07-05-00.20.00.000000,10936,0.0,0.0,0.0,25.3,24.52,22.5,0.0,0.0,0.0
2021-07-05-00.25.00.000000,10937,0.0,0.0,0.0,25.3,24.54,22.5,0.0,0.0,0.0
2021-07-05-00.30.00.000000,10938,0.0,0.0,0.0,25.3,24.56,22.5,0.0,0.0,0.0
2021-07-05-00.35.00.000000,10939,0.0,0.0,0.0,25.3,24.58,22.6,0.0,0.0,0.0
2021-07-05-00.40.00.000000,10940,0.0,0.0,0.0,25.4,24.6,22.6,0.0,0.0,0.0
2021-07-05-00.45.00.000000,10941,0.0,0.0,0.0,25.4,24.62,22.6,0.0,0.0,0.0
2021-07-05-00.50.00.000000,10942,0.0,0.0,0.0,25.4,24.64,22.6,0.0,0.0,0.0
2021-07-05-00.55.00.000000,10943,0.0,0.0,0.0,25.4,24.66,22.7,0.0,0.0,0.0
2021-07-05-01.00.00.000000,10944,0.0,0.0,0.0,25.4,24.68,22.7,0.0,0.0,0.0
2021-07-05-01.05.00.000000,10945,0.0,0.0,0.0,25.0,24.2,22.1,0.0,0.0,0.0
2021-07-05-01.10.00.000000,10946,0.0,0.0,0.0,25.0,24.23,22.2,0.0,0.0,0.0
2021-07-05-01.15.00.000000,10947,0.0,0.0,0.0,25.0,24.25,22.2,0.0,0.0,0.0
2021-07-05-01.20.00.000000,10948,0.0,0.0,0.0,25.0,24.28,22.2,0.0,0.0,0.0
2021-07-05-01.25.00.000000,10949,0.0,0.0,0.0,25.1,24.3,22.2,0.0,0.0,0.0
2021-07-05-01.30.00.000000,10950,0.0,0.0,0.0,25.1,24.33,22.3,0.0,0.0,0.0
2021-07-05-01.35.00.000000,10951,0.0,0.0,0.0,25.1,24.35,22.3,0.0,0.0,0.0
2021-07-05-01.40.00.000000,10952,0.0,0.0,0.0,25.1,24.37,22.3,0.0,0.0,0.0
2021-07-05-01.45.00.000000,10953,0.0,0.0,0.0,25.2,24.4,22.3,0.0,0.0,0.0
2021-07-05-01.50.00.000000,10954,0.0,0.0,0.0,25.2,24.42,22.4,0.0,0.0,0.0
2021-07-05-01.55.00.000000,10955,0.0,0.0,0.0,25.2,24.45,22.4,0.0,0.0,0.0
2021-07-05-02.00.00.000000,10956,0.0,0.0,0.0,25.2,24.47,22.4,0.0,0.0,0.0
2021-07-05-02.05.00.000000,10957,0.0,0.0,0.0,25.3,24.52,22.5,0.0,0.0,0.0
2021-07-05-02.10.00.000000,10958,0.0,0.0,0.0,25.3,24.57,22.5,0.0,0.0,0.0
2021-07-05-02.15.00.000000,10959,0.0,0.0,0.0,25.4,24.62,22.6,0.0,0.0,0.0
2021-07-05-02.20.00.000000,10960,0.0,0.0,0.0,25.4,24.68,22.7,0.0,0.0,0.0
2021-07-05-02.25.00.000000,10961,0.0,0.0,0.0,25.5,24.73,22.7,0.0,0.0,0.0
2021-07-05-02.30.00.000000,10962,0.0,0.0,0.0,25.5,24.78,22.8,0.0,0.0,0.0
2021-07-05-02.35.00.000000,10963,0.0,0.0,0.0,25.6,24.83,22.8,0.0,0.0,0.0
2021-07-05-02.40.00.000000,10964,0.0,0.0,0.0,25.6,24.88,22.9,0.0,0.0,0.0
2021-07-05-02.45.00.000000,10965,0.0,0.0,0.0,25.7,24.93,23.0,0.0,0.0,0.0
2021-07-07-20.00.00.000000,11748,0.0,0.0,0.0,36.2,35.08,34.6,0.0,0.0,0.0
2021-07-07-20.05.00.000000,11749,0.0,0.0,0.0,36.1,34.97,34.5,0.0,0.0,0.0
2021-07-07-20.10.00.000000,11750,0.0,0.0,0.0,31.7,30.71,29.6,0.0,0.0,0.0
2021-07-07-20.15.00.000000,11751,0.0,0.0,0.0,31.3,30.36,29.2,0.0,0.0,0.0
2021-07-07-20.20.00.000000,11752,0.0,0.0,0.0,30.9,30.01,28.8,0.0,0.0,0.0
2021-07-07-20.25.00.000000,11753,0.0,0.0,0.0,30.6,29.66,28.4,0.0,0.0,0.0
2021-07-07-20.30.00.000000,11754,0.0,0.0,0.0,30.2,29.32,28.0,0.0,0.0,0.0
2021-07-07-20.35.00.000000,11755,0.0,0.0,0.0,29.9,28.97,27.6,0.0,0.0,0.0
2021-07-07-20.40.00.000000,11756,0.0,0.0,0.0,29.5,28.62,27.2,0.0,0.0,0.0
2021-07-07-20.45.00.000000,11757,0.0,0.0,0.0,29.1,28.27,26.8,0.0,0.0,0.0
2021-07-07-20.50.00.000000,11758,0.0,0.0,0.0,28.8,27.92,26.4,0.0,0.0,0.0
2021-07-07-20.55.00.000000,11759,0.0,0.0,0.0,28.4,27.57,26.0,0.0,0.0,0.0
2021-07-07-21.00.00.000000,11760,0.0,0.0,0.0,28.1,27.22,25.6,0.0,0.0,0.0
2021-07-07-21.05.00.000000,11761,0.0,0.0,0.0,27.8,26.95,25.3,0.0,0.0,0.0
2021-07-07-21.10.00.000000,11762,0.0,0.0,0.0,27.5,26.69,25.0,0.0,0.0,0.0
2021-07-07-21.15.00.000000,11763,0.0,0.0,0.0,27.2,26.42,24.7,0.0,0.0,0.0
2021-07-07-21.20.00.000000,11764,0.0,0.0,0.0,27.0,26.16,24.4,0.0,0.0,0.0
2021-07-07-21.25.00.000000,11765,0.0,0.0,0.0,26.7,25.89,24.1,0.0,0.0,0.0
2021-07-07-21.30.00.000000,11766,0.0,0.0,0.0,26.4,25.63,23.8,0.0,0.0,0.0
2021-07-07-21.35.00.000000,11767,0.0,0.0,0.0,26.1,25.36,23.5,0.0,0.0,0.0
2021-07-07-21.40.00.000000,11768,0.0,0.0,0.0,25.9,25.1,23.1,0.0,0.0,0.0
2021-07-07-21.45.00.000000,11769,0.0,0.0,0.0,25.6,24.83,22.8,0.0,0.0,0.0
2021-07-07-21.50.00.000000,11770,0.0,0.0,0.0,25.3,24.57,22.5,0.0,0.0,0.0
2021-07-07-21.55.00.000000,11771,0.0,0.0,0.0,25.1,24.3,22.2,0.0,0.0,0.0
2021-07-07-22.00.00.000000,11772,0.0,0.0,0.0,24.4,23.66,21.5,0.0,0.0,0.0
2021-07-07-22.05.00.000000,11773,0.0,0.0,0.0,24.4,23.64,21.5,0.0,0.0,0.0
2021-07-07-22.10.00.000000,11774,0.0,0.0,0.0,24.4,23.62,21.5,0.0,0.0,0.0
2021-07-07-22.15.00.000000,11775,0.0,0.0,0.0,24.3,23.6,21.4,0.0,0.0,0.0
2021-07-07-22.20.00.000000,11776,0.0,0.0,0.0,24.3,23.59,21.4,0.0,0.0,0.0
2021-07-07-22.25.00.000000,11777,0.0,0.0,0.0,24.3,23.57,21.4,0.0,0.0,0.0
2021-07-07-22.30.00.000000,11778,0.0,0.0,0.0,24.3,23.55,21.4,0.0,0.0,0.0
2021-07-07-22.35.00.000000,11779,0.0,0.0,0.0,24.3,23.53,21.4,0.0,0.0,0.0
2021-07-07-22.40.00.000000,11780,0.0,0.0,0.0,24.2,23.51,21.3,0.0,0.0,0.0
2021-07-07-22.45.00.000000,11781,0.0,0.0,0.0,24.2,23.49,21.3,0.0,0.0,0.0
2021-07-07-22.50.00.000000,11782,0.0,0.0,0.0,24.2,23.47,21.3,0.0,0.0,0.0
2021-07-07-22.55.00.000000,11783,0.0,0.0,0.0,24.2,23.45,21.3,0.0,0.0,0.0
2021-07-07-23.00.00.000000,11784,0.0,0.0,0.0,24.2,23.43,21.2,0.0,0.0,0.0
2021-07-07-23.05.00.000000,11785,0.0,0.0,0.0,24.1,23.41,21.2,0.0,0.0,0.0
2021-07-07-23.10.00.000000,11786,0.0,0.0,0.0,24.1,23.38,21.2,0.0,0.0,0.0
2021-07-07-23.15.00.000000,11787,0.0,0.0,0.0,24.1,23.36,21.2,0.0,0.0,0.0
2021-07-07-23.20.00.000000,11788,0.0,0.0,0.0,24.1,23.33,21.1,0.0,0.0,0.0
2021-07-07-23.25.00.000000,11789,0.0,0.0,0.0,24.0,23.3,21.1,0.0,0.0,0.0
2021-07-07-23.30.00.000000,11790,0.0,0.0,0.0,24.0,23.28,21.1,0.0,0.0,0.0
2021-07-07-23.35.00.000000,11791,0.0,0.0,0.0,24.0,23.25,21.0,0.0,0.0,0.0
2021-07-07-23.40.00.000000,11792,0.0,0.0,0.0,23.9,23.23,21.0,0.0,0.0,0.0
2021-07-07-23.45.00.000000,11793,0.0,0.0,0.0,23.9,23.2,21.0,0.0,0.0,0.0
2021-07-07-23.50.00.000000,11794,0.0,0.0,0.0,23.9,23.18,20.9,0.0,0.0,0.0
2021-07-07-23.55.00.000000,11795,0.0,0.0,0.0,23.9,23.15,20.9,0.0,0.0,0.0
2021-07-08-00.00.00.000000,11796,0.0,0.0,0.0,23.8,23.12,20.9,0.0,0.0,0.0
2021-07-08-00.05.00.000000,11797,0.0,0.0,0.0,23.9,23.14,20.9,0.0,0.0,0.0
2021-07-08-00.10.00.000000,11798,0.0,0.0,0.0,23.9,23.17,20.9,0.0,0.0,0.0
2021-07-08-00.15.00.000000,11799,0.0,0.0,0.0,23.9,23.19,21.0,0.0,0.0,0.0
2021-07-08-00.20.00.000000,11800,0.0,0.0,0.0,23.9,23.21,21.0,0.0,0.0,0.0
2021-07-08-00.25.00.000000,11801,0.0,0.0,0.0,23.9,23.23,21.0,0.0,0.0,0.0
2021-07-08-00.30.00.000000,11802,0.0,0.0,0.0,24.0,23.25,21.0,0.0,0.0,0.0
2021-07-08-00.35.00.000000,11803,0.0,0.0,0.0,24.0,23.27,21.1,0.0,0.0,0.0
2021-07-08-00.40.00.000000,11804,0.0,0.0,0.0,24.0,23.29,21.1,0.0,0.0,0.0
2021-07-08-00.45.00.000000,11805,0.0,0.0,0.0,24.0,23.31,21.1,0.0,0.0,0.0
2021-07-08-00.50.00.000000,11806,0.0,0.0,0.0,24.1,23.33,21.1,0.0,0.0,0.0
2021-07-08-00.55.00.000000,11807,0.0,0.0,0.0,24.1,23.35,21.1,0.0,0.0,0.0
2021-07-08-01.00.00.000000,11808,0.0,0.0,0.0,24.1,23.37,21.2,0.0,0.0,0.0
2021-07-08-01.05.00.000000,11809,0.0,0.0,0.0,23.3,22.61,20.3,0.0,0.0,0.0
2021-07-08-01.10.00.000000,11810,0.0,0.0,0.0,23.3,22.64,20.3,0.0,0.0,0.0
2021-07-08-01.15.00.000000,11811,0.0,0.0,0.0,23.4,22.66,20.4,0.0,0.0,0.0
2021-07-08-01.20.00.000000,11812,0.0,0.0,0.0,23.4,22.69,20.4,0.0,0.0,0.0
2021-07-08-01.25.00.000000,11813,0.0,0.0,0.0,23.4,22.71,20.4,0.0,0.0,0.0
2021-07-08-01.30.00.000000,11814,0.0,0.0,0.0,23.4,22.73,20.4,0.0,0.0,0.0
2021-07-08-01.35.00.000000,11815,0.0,0.0,0.0,23.5,22.76,20.5,0.0,0.0,0.0
2021-07-08-01.40.00.000000,11816,0.0,0.0,0.0,23.5,22.78,20.5,0.0,0.0,0.0
2021-07-08-01.45.00.000000,11817,0.0,0.0,0.0,23.5,22.81,20.5,0.0,0.0,0.0
2021-07-08-01.50.00.000000,11818,0.0,0.0,0.0,23.5,22.83,20.6,0.0,0.0,0.0
2021-07-08-01.55.00.000000,11819,0.0,0.0,0.0,23.6,22.86,20.6,0.0,0.0,0.0
2021-07-08-02.00.00.000000,11820,0.0,0.0,0.0,23.6,22.88,20.6,0.0,0.0,0.0
2021-07-08-02.05.00.000000,11821,0.0,0.0,0.0,23.6,22.93,20.7,0.0,0.0,0.0
2021-07-08-02.10.00.000000,11822,0.0,0.0,0.0,23.7,22.98,20.7,0.0,0.0,0.0
2021-07-08-02.15.00.000000,11823,0.0,0.0,0.0,23.7,23.03,20.8,0.0,0.0,0.0
2021-07-08-02.20.00.000000,11824,0.0,0.0,0.0,23.8,23.08,20.8,0.0,0.0,0.0
2021-07-08-02.25.00.000000,11825,0.0,0.0,0.0,23.9,23.14,20.9,0.0,0.0,0.0
2021-07-08-02.30.00.000000,11826,0.0,0.0,0.0,23.9,23.19,21.0,0.0,0.0,0.0
2021-07-08-02.35.00.000000,11827,0.0,0.0,0.0,24.0,23.24,21.0,0.0,0.0,0.0
2021-07-08-02.40.00.000000,11828,0.0,0.0,0.0,24.0,23.29,21.1,0.0,0.0,0.0
2021-07-08-02.45.00.000000,11829,0.0,0.0,0.0,24.1,23.34,21.1,0.0,0.0,0.0
2021-07-08-02.50.00.000000,11830,0.0,0.0,0.0,24.1,23.39,21.2,0.0,0.0,0.0
2021-07-08-02.55.00.000000,11831,0.0,0.0,0.0,24.2,23.44,21.3,0.0,0.0,0.0
2021-07-08-03.00.00.000000,11832,0.0,0.0,0.0,24.2,23.49,21.3,0.0,0.0,0.0
2021-07-08-03.05.00.000000,11833,0.0,0.0,0.0,24.4,23.62,21.5,0.0,0.0,0.0
2021-07-08-03.10.00.000000,11834,0.0,0.0,0.0,24.5,23.75,21.6,0.0,0.0,0.0
2021-07-08-03.15.00.000000,11835,0.0,0.0,0.0,24.6,23.88,21.8,0.0,0.0,0.0
2021-07-08-03.20.00.000000,11836,0.0,0.0,0.0,24.8,24.01,21.9,0.0,0.0,0.0
2021-07-08-03.25.00.000000,11837,0.0,0.0,0.0,24.9,24.14,22.1,0.0,0.0,0.0
2021-07-08-03.30.00.000000,11838,0.0,0.0,0.0,25.0,24.27,22.2,0.0,0.0,0.0
2021-07-08-03.35.00.000000,11839,0.0,0.0,0.0,25.2,24.4,22.3,0.0,0.0,0.0
2021-07-08-03.40.00.000000,11840,0.0,0.0,0.0,25.3,24.53,22.5,0.0,0.0,0.0
2021-07-08-03.45.00.000000,11841,0.0,0.0,0.0,25.4,24.66,22.6,0.0,0.0,0.0
2021-07-08-03.50.00.000000,11842,0.0,0.0,0.0,25.6,24.79,22.8,0.0,0.0,0.0
2021-07-08-03.55.00.000000,11843,0.0,0.0,0.0,25.7,24.92,22.9,0.0,0.0,0.0
2021-07-08-04.00.00.000000,11844,0.0,0.0,0.0,25.8,25.05,23.1,0.0,0.0,0.0
2021-07-08-04.05.00.000000,11845,0.0,0.0,0.0,25.9,25.14,23.2,0.0,0.0,0.0
2021-07-08-04.10.00.000000,11846,0.0,0.0,0.0,26.0,25.23,23.3,0.0,0.0,0.0
2021-07-08-04.15.00.000000,11847,0.0,0.0,0.0,26.1,25.32,23.4,0.0,0.0,0.0
2021-07-08-04.20.00.000000,11848,0.0,0.0,0.0,26.2,25.41,23.5,0.0,0.0,0.0
2021-07-08-04.25.00.000000,11849,0.0,0.0,0.0,26.3,25.5,23.6,0.0,0.0,0.0
2021-07-08-04.30.00.000000,11850,0.0,0.0,0.0,26.4,25.59,23.7,0.0,0.0,0.0
2021-07-08-04.35.00.000000,11851,0.0,0.0,0.0,26.5,25.68,23.8,0.0,0.0,0.0
2021-07-08-04.40.00.000000,11852,0.0,0.0,0.0,26.6,25.77,23.9,0.0,0.0,0.0
2021-07-08-04.45.00.000000,11853,0.0,0.0,0.0,26.7,25.86,24.0,0.0,0.0,0.0
2021-07-08-04.50.00.000000,11854,0.0,0.0,0.0,26.8,25.96,24.1,0.0,0.0,0.0
2021-07-08-04.55.00.000000,11855,0.0,0.0,0.0,26.9,26.05,24.2,0.0,0.0,0.0
2021-07-08-05.00.00.000000,11856,0.0,0.0,0.0,26.9,26.14,24.3,0.0,0.0,0.0
2021-07-08-05.05.00.000000,11857,0.0,0.0,0.0,27.2,26.39,24.6,0.0,0.0,0.0
2021-07-08-05.10.00.000000,11858,0.0,0.0,0.0,27.5,26.63,24.9,0.0,0.0,0.0
2021-07-08-05.15.00.000000,11859,0.0,0.0,0.0,27.7,26.88,25.2,0.0,0.0,0.0
2021-07-08-05.20.00.000000,11860,0.0,0.0,0.0,28.0,27.13,25.5,0.0,0.0,0.0
2021-07-08-05.25.00.000000,11861,0.0,0.0,0.0,28.2,27.38,25.8,0.0,0.0,0.0
2021-07-08-05.30.00.000000,11862,0.0,0.0,0.0,28.5,27.63,26.0,0.0,0.0,0.0
2021-07-08-05.35.00.000000,11863,0.0,0.0,0.0,28.7,27.87,26.3,0.0,0.0,0.0
2021-07-08-05.40.00.000000,11864,0.0,0.0,0.0,29.0,28.12,26.6,0.0,0.0,0.0
2021-07-08-05.45.00.000000,11865,0.0,0.0,0.0,29.2,28.37,26.9,0.0,0.0,0.0
2021-07-08-05.50.00.000000,11866,0.0,0.0,0.0,29.5,28.62,27.2,0.0,0.0,0.0
2021-07-08-05.55.00.000000,11867,0.0,0.0,0.0,29.8,28.87,27.5,0.0,0.0,0.0
2021-07-08-06.00.00.000000,11868,0.0,0.0,0.0,40.7,45.15,40.3,152.1,0.0,57.81
2021-07-08-06.05.00.000000,11869,0.0,0.0,0.0,40.7,45.15,40.3,124.4,101.6,71.34
2021-07-08-06.10.00.000000,11870,0.0,0.0,0.0,40.7,45.15,40.3,124.4,101.6,71.34
2021-07-08-06.15.00.000000,11871,0.0,0.0,0.0,40.7,45.15,40.3,82.9,101.6,91.63
2021-07-08-06.20.00.000000,11872,0.0,0.0,0.0,40.7,45.15,40.7,72.6,88.9,107.91
2021-07-08-06.25.00.000000,11873,0.0,0.0,0.0,40.7,45.15,40.7,72.6,88.9,107.91
2021-07-08-06.30.00.000000,11874,0.0,0.0,0.0,40.7,45.15,40.7,74.7,91.4,111.08
2021-07-08-06.35.00.000000,11875,0.0,0.0,0.0,41.1,45.57,40.7,84.9,103.8,126.94
2021-07-08-06.40.00.000000,11876,0.0,0.0,0.0,41.3,45.9,40.7,100.3,122.3,150.46
2021-07-08-06.45.00.000000,11877,0.0,0.0,0.0,41.6,46.16,40.7,115.2,140.3,173.07
2021-07-08-06.50.00.000000,11878,0.0,0.0,0.0,41.7,46.31,40.6,156.7,152.3,237.34
2021-07-08-06.55.00.000000,11879,0.0,0.0,0.0,42.0,46.59,40.2,245.4,158.7,369.68
2021-07-08-07.00.00.000000,11880,0.0,0.0,0.0,42.3,46.95,40.1,316.2,314.2,473.55
2021-07-08-07.05.00.000000,11881,0.0,0.0,0.0,42.8,47.46,39.8,369.7,314.2,541.32
2021-07-08-07.10.00.000000,11882,0.0,0.0,0.0,43.2,47.98,39.7,382.7,458.6,567.47
2021-07-08-07.15.00.000000,11883,0.0,0.0,0.0,43.8,48.6,39.7,413.6,499.3,607.49
2021-07-08-07.20.00.000000,11884,0.0,0.0,0.0,44.5,49.35,40.2,392.6,481.5,573.44
2021-07-08-07.25.00.000000,11885,0.0,0.0,0.0,45.1,50.01,41.0,333.6,403.0,464.58
2021-07-08-07.30.00.000000,11886,0.0,0.0,0.0,45.5,50.49,41.6,279.4,305.6,381.81
2021-07-08-07.35.00.000000,11887,0.0,0.0,0.0,45.9,51.0,41.9,298.7,314.3,415.74
2021-07-08-07.40.00.000000,11888,0.0,0.0,0.0,46.4,51.5,42.0,355.8,385.3,507.6
2021-07-08-07.45.00.000000,11889,0.0,0.0,0.0,47.0,52.22,42.3,402.1,466.6,576.01
2021-07-08-07.50.00.000000,11890,0.0,0.0,0.0,47.4,52.64,42.3,449.3,518.6,652.46
2021-07-08-07.55.00.000000,11891,0.0,0.0,0.0,48.2,53.49,42.2,496.1,538.3,718.97
2021-07-08-08.00.00.000000,11892,0.0,0.0,0.0,49.2,54.6,42.4,525.2,671.5,759.5
2021-07-08-08.05.00.000000,11893,0.0,0.0,0.0,49.2,54.6,42.4,525.2,671.5,759.48
2021-07-08-08.10.00.000000,11894,0.0,0.0,0.0,51.9,57.64,45.9,549.0,694.3,768.87
2021-07-08-08.15.00.000000,11895,0.0,0.0,0.0,51.9,57.64,45.9,549.0,694.3,768.86
2021-07-08-08.20.00.000000,11896,0.0,0.0,0.0,51.9,57.56,46.5,567.5,694.3,796.15
2021-07-08-08.25.00.000000,11897,0.0,0.0,0.0,51.4,57.1,47.2,640.1,765.2,887.2
2021-07-08-08.30.00.000000,11898,0.0,0.0,0.0,51.4,57.02,48.0,743.7,907.1,1009.03
2021-07-08-08.35.00.000000,11899,0.0,0.0,0.0,52.1,57.81,48.9,869.2,976.4,1144.86
2021-07-08-08.40.00.000000,11900,0.0,0.0,0.0,53.2,59.08,50.1,891.6,962.7,1153.85
2021-07-08-08.45.00.000000,11901,0.0,0.0,0.0,54.4,60.4,51.0,908.0,962.9,1160.42
2021-07-08-08.50.00.000000,11902,0.0,0.0,0.0,55.5,61.58,52.0,899.3,955.9,1161.5
2021-07-08-08.55.00.000000,11903,0.0,0.0,0.0,56.4,62.57,52.9,932.7,981.6,1163.27
2021-07-08-09.00.00.000000,11904,0.0,0.0,0.0,57.2,63.48,53.5,957.6,1010.0,1162.47
2021-07-08-09.05.00.000000,11905,0.0,0.0,0.0,58.0,64.34,54.3,977.6,1034.7,1161.54
2021-07-08-09.10.00.000000,11906,0.0,0.0,0.0,58.7,65.12,54.9,973.6,1027.0,1161.56
2021-07-08-09.15.00.000000,11907,0.0,0.0,0.0,59.4,65.97,55.5,973.2,1027.1,1160.79
2021-07-08-09.20.00.000000,11908,0.0,0.0,0.0,60.4,67.05,56.6,989.7,1041.4,1160.86
2021-07-08-09.25.00.000000,11909,0.0,0.0,0.0,60.4,67.05,56.6,989.7,1041.4,1160.84
2021-07-08-09.30.00.000000,11910,0.0,0.0,0.0,60.5,67.13,57.0,992.9,1043.3,1162.05
2021-07-08-09.35.00.000000,11911,0.0,0.0,0.0,60.6,67.26,57.3,994.2,1042.9,1161.77
2021-07-08-09.40.00.000000,11912,0.0,0.0,0.0,60.8,67.51,57.5,995.8,1043.1,1161.86
2021-07-08-09.45.00.000000,11913,0.0,0.0,0.0,61.2,67.97,57.9,997.6,1044.0,1160.7
2021-07-08-09.50.00.000000,11914,0.0,0.0,0.0,61.8,68.56,58.1,999.2,1045.3,1160.6
2021-07-08-09.55.00.000000,11915,0.0,0.0,0.0,62.2,69.04,58.6,1000.1,1044.9,1161.67
2021-07-08-10.00.00.000000,11916,0.0,0.0,0.0,62.4,69.32,59.0,1001.1,1044.4,1161.66
2021-07-08-10.05.00.000000,11917,0.0,0.0,0.0,62.6,69.51,59.6,1001.3,1042.8,1161.35
2021-07-08-10.10.00.000000,11918,0.0,0.0,0.0,62.9,69.81,60.0,1002.1,1042.2,1160.54
2021-07-08-10.15.00.000000,11919,0.0,0.0,0.0,63.4,70.33,60.6,1001.9,1038.4,1161.04
2021-07-08-10.20.00.000000,11920,0.0,0.0,0.0,63.9,70.88,61.1,1002.1,1034.4,1161.33
2021-07-08-10.25.00.000000,11921,0.0,0.0,0.0,64.4,71.44,61.7,1001.5,1030.0,1160.84
2021-07-08-10.30.00.000000,11922,0.0,0.0,0.0,64.8,71.96,61.9,1001.6,1028.8,1160.75
2021-07-08-10.35.00.000000,11923,0.0,0.0,0.0,65.2,72.32,62.2,1001.0,1027.2,1159.75
2021-07-08-10.40.00.000000,11924,0.0,0.0,0.0,65.4,72.56,62.4,1000.8,1027.8,1160.7
2021-07-08-10.45.00.000000,11925,0.0,0.0,0.0,65.5,72.73,63.0,1000.7,1028.6,1160.72
2021-07-08-10.50.00.000000,11926,0.0,0.0,0.0,65.8,73.09,63.4,1001.6,1031.5,1160.46
2021-07-08-10.55.00.000000,11927,0.0,0.0,0.0,66.2,73.46,64.0,1000.5,1030.1,1159.89
2021-07-08-11.00.00.000000,11928,0.0,0.0,0.0,66.4,73.73,64.5,990.2,1018.7,1158.55
2021-07-08-11.05.00.000000,11929,0.0,0.0,0.0,66.7,74.06,64.8,990.1,1014.9,1160.08
2021-07-08-11.10.00.000000,11930,0.0,0.0,0.0,67.0,74.42,65.2,981.9,1003.2,1155.31
2021-07-08-11.15.00.000000,11931,0.0,0.0,0.0,67.4,74.79,65.6,993.0,1012.8,1156.97
2021-07-08-11.20.00.000000,11932,0.0,0.0,0.0,67.4,74.83,66.0,992.6,1011.5,1154.0
2021-07-08-11.25.00.000000,11933,0.0,0.0,0.0,67.6,75.0,66.1,1001.9,1018.6,1154.06
2021-07-08-11.30.00.000000,11934,0.0,0.0,0.0,67.9,75.39,66.5,1000.7,1017.5,1142.46
2021-07-08-11.35.00.000000,11935,0.0,0.0,0.0,68.3,75.78,66.8,1000.1,1017.3,1136.66
2021-07-08-11.40.00.000000,11936,0.0,0.0,0.0,68.4,75.92,67.1,1000.0,1020.5,1139.71
2021-07-08-11.45.00.000000,11937,0.0,0.0,0.0,68.4,75.92,67.4,1000.3,1025.2,1141.23
2021-07-08-11.50.00.000000,11938,0.0,0.0,0.0,68.4,75.92,67.7,1000.6,1027.8,1145.4
2021-07-08-11.55.00.000000,11939,0.0,0.0,0.0,68.4,75.92,68.1,1000.6,1027.0,1144.67
2021-07-08-12.00.00.000000,11940,0.0,0.0,0.0,68.5,76.0,68.2,995.0,1020.6,1136.21
2021-07-08-12.05.00.000000,11941,0.0,0.0,0.0,68.8,76.35,68.2,977.4,998.5,1126.48
2021-07-08-12.10.00.000000,11942,0.0,0.0,0.0,69.1,76.72,68.2,975.6,996.0,1128.35
2021-07-08-12.15.00.000000,11943,0.0,0.0,0.0,69.4,77.01,68.3,981.2,1004.0,1141.34
